pushl, 306
movl, 458
popl, 32
subl, 171
cmpl, 13
jne, 3
jmp, 14
idivl, 5
call, 132
addl, 129
xorl, 36
sarl, 2
shrl, 2
movb, 8
cmpb, 3
je, 30
negl, 1
ret, 14
leal, 67
jge, 2
testb, 10
andl, 1
sete, 2
testl, 2
movzbl, 3
jl, 2
setb, 1
sall, 1
