pushl, 180
movl, 238
popl, 22
subl, 108
cmpl, 7
ja, 1
addl, 100
sall, 5
jmp, 5
call, 85
leal, 46
je, 15
xorl, 18
jle, 1
movb, 3
testb, 4
movzbl, 1
andl, 1
sete, 1
ret, 3
setne, 1
testl, 1
setb, 1
