pushl, 7
movl, 55
subl, 8
cmpl, 5
jg, 2
leal, 10
addl, 9
jl, 1
fildl, 4
fdivrp, 1
fmulp, 1
faddp, 1
fnstcw, 1
movzwl, 1
movb, 1
movw, 1
fldcw, 2
fistpl, 1
jne, 1
jmp, 3
jge, 1
andl, 1
xorl, 2
call, 2
je, 1
