pushl, 54
movl, 168
subl, 30
imull, 20
addl, 32
idivl, 4
popl, 10
xorl, 4
cmpl, 9
jle, 2
leal, 19
jns, 4
jmp, 5
js, 2
call, 8
je, 2
jge, 1
andl, 1
